months reported,state,county ID,agency,population,violent,property,murder,rape,robbery,assault,burglary,larceny theft,motor vehicle theft,arson
12,AL,06101,SYLACAUGA,12722,71,734,0,9,17,45,169,538,27,2
12,AL,06102,TALLADEGA,15799,124,133,1,1,2,93,315,666,52,4
08,AL,06103,CHILDERSBURG,572,2,31,0,0,0,2,15,15,1,0
12,AL,06104,LINCOLN,6345,35,35,1,8,4,22,95,234,21,0
02,AL,06112,MUNFORD,1252,0,4,0,0,0,0,0,3,1,0
12,AL,06100,TALLADEGA,35571,74,91,0,1,1,63,34,492,69,0
12,AL,02902,TALLASSEE,1689,11,97,0,1,0,1,27,64,6,2
12,AL,06201,ALEXANDER CITY,14887,81,716,1,8,8,64,165,523,28,2
12,AL,06202,DADEVILLE,3178,41,17,0,1,4,27,22,79,6,0
09,AL,06203,CAMP HILL,992,6,17,0,0,0,6,9,7,1,0
11,AL,06206,NEW SITE,756,1,12,0,1,0,0,4,6,2,0
09,AL,06207,JACKSONS GAP,86,2,7,0,0,1,1,4,1,2,0
12,AL,06200,TALLAPOOSA,18635,19,146,0,9,0,1,71,63,12,0
12,AL,06301,TUSCALOOSA,96412,466,4138,9,53,176,228,142,2913,183,2
12,AL,00704,WOODSTOCK,16,0,3,0,0,0,0,1,2,0,0
12,AL,03602,MOUNDVILLE,743,3,26,0,1,0,2,5,19,2,0
12,AL,06302,NORTHPORT,24765,9,992,0,13,3,47,218,745,29,5
12,AL,06303,UNIV OF AL: TUSCALO,0,23,431,0,8,4,11,42,382,7,1
12,AL,06307,VANCE,1481,6,37,0,0,2,4,14,21,2,0
12,AL,06308,BROOKWOOD,1835,7,6,0,1,1,5,16,36,8,0
11,AL,06311,LAKE VIEW,216,4,18,0,0,0,4,6,12,0,0
12,AL,06314,COALING,1664,15,75,0,5,0,1,25,47,3,1
12,AL,06300,TUSCALOOSA,7333,213,1284,3,19,2,171,366,79,128,11
12,AL,06401,JASPER,14182,115,1116,1,14,18,82,135,926,55,6
08,AL,06402,CARBON HILL,1989,1,44,0,0,0,1,8,29,7,1
12,AL,06403,CORDOVA,253,12,46,0,0,1,11,14,28,4,0
12,AL,06404,DORA,1982,21,113,0,4,5,12,28,77,8,0
12,AL,06405,SUMITON,2438,5,59,0,2,0,3,7,49,3,2
01,AL,06406,PARRISH,969,1,0,1,0,0,0,0,0,0,0
09,AL,06409,SIPSEY,424,3,25,0,0,1,2,6,16,3,0
12,AL,06400,WALKER,4982,13,158,1,12,1,8,339,58,139,9
12,AL,06501,MCINTOSH,227,6,27,0,1,1,4,7,19,1,0
01,AL,06502,MILLRY,518,0,1,0,0,0,0,1,0,0,0
10,AL,06503,CHATOM,1233,2,19,1,1,0,0,3,13,3,0
12,AL,06500,WASHINGTON,14733,22,86,0,2,0,2,25,52,9,6
06,AL,06601,CAMDEN,1962,5,11,0,0,0,5,3,7,1,0
12,AL,06602,PINE HILL,934,8,33,0,1,1,6,9,22,2,1
12,AL,06600,WILCOX,835,52,15,2,0,3,47,38,62,5,0
10,AL,06701,DOUBLE SPRINGS,165,1,37,0,0,0,1,18,18,1,0
12,AL,06703,ADDISON,747,1,31,0,0,0,1,6,22,3,0
10,AL,06704,ARLEY,351,1,19,0,0,0,1,6,1,3,0
06,AL,06705,LYNN,645,0,6,0,0,0,0,3,3,0,0
12,AL,06700,WINSTON,1724,15,86,0,6,0,9,35,47,4,8
12,AZ,00189,NAVAJO NATION,0,489,2614,3,316,2,15,895,136,683,314
12,AZ,00489,SAN CARLOS APACHE,0,181,253,1,6,1,173,46,194,13,53
12,AZ,00789,SALT RIVER TRIBAL,0,61,525,1,1,12,38,78,47,4,3
12,AZ,00803,FORT MOJAVE TRIBAL,0,35,87,0,1,0,34,13,64,1,1
12,AZ,00807,KAIBAB PAIUTE TRIBA,0,4,1,0,1,0,3,0,0,1,0
12,AZ,00989,WHITE MOUNTAIN APAC,0,138,892,0,24,0,114,297,561,34,4
12,AZ,01012,TOHONO O'ODHAM NATI,0,172,118,0,26,4,142,62,42,14,29
12,AZ,01115,GILA RIVER INDIAN C,0,39,719,5,58,8,238,14,462,153,19
12,AZ,01407,COCOPAH TRIBAL,0,11,48,0,0,1,1,9,32,7,0
12,AZ,01410,QUECHAN TRIBAL,0,7,79,0,0,0,7,19,51,9,11
12,AZ,01502,COLORADO RIVER TRIB,0,41,73,1,4,5,31,46,0,27,1
12,AZ,00101,EAGAR,4917,5,84,0,0,0,5,28,55,1,0
12,AZ,00103,ST. JOHNS,358,17,88,0,0,0,17,38,49,1,0
12,AZ,00105,SPRINGERVILLE,1968,4,47,0,0,1,3,13,34,0,0
12,AZ,00100,APACHE,62115,6,25,0,4,0,56,112,9,3,71
12,AZ,00209,SIERRA VISTA,45144,77,1319,2,7,19,49,242,126,51,0
03,AZ,00203,BISBEE,538,12,47,0,0,0,12,4,41,2,0
05,AZ,00207,HUACHUCA CITY,1778,0,6,0,0,0,0,1,5,0,0
12,AZ,00213,WILLCOX,3617,11,231,0,2,2,7,57,162,12,0
12,AZ,00200,COCHISE,5116,22,568,2,7,4,189,96,42,52,0
12,AZ,00301,FLAGSTAFF,6949,275,32,3,3,46,196,215,2722,83,11
12,AZ,00303,FREDONIA,132,2,1,0,0,0,2,4,4,2,0
12,AZ,00307,WILLIAMS,2994,17,112,0,2,2,13,26,84,2,0
12,AZ,00308,PAGE,7328,71,464,2,1,2,57,36,46,22,2
12,AZ,00397,NORTHERN ARIZONA UN,0,18,282,0,7,0,11,38,243,1,1
12,AZ,01314,SEDONA,2812,4,52,0,0,0,4,7,43,2,1
12,AZ,00300,COCONINO,54276,91,459,3,17,3,68,147,3,12,39
12,AZ,00401,GLOBE,7361,4,391,0,0,2,38,16,284,1,1
12,AZ,00405,MIAMI,1787,5,73,0,0,0,5,34,36,3,11
12,AZ,00406,PAYSON,15238,55,376,1,2,2,5,112,241,23,0
12,AZ,00400,GILA,27945,76,398,0,1,1,74,119,247,32,8
12,AZ,00501,PIMA,2487,2,36,0,1,0,1,4,32,0,1
12,AZ,00505,THATCHER,549,1,16,0,0,0,1,16,9,0,0
12,AZ,00500,GRAHAM,2749,3,181,0,0,18,12,83,77,21,4
12,AZ,00601,CLIFTON,3555,2,13,0,0,0,2,6,6,1,0
06,AZ,00600,GREENLEE,5747,23,54,0,0,0,23,11,39,4,0
12,AZ,00717,MESA,46292,2119,1294,13,252,469,1385,2358,9744,838,85
12,AZ,00723,PHOENIX,1529852,8749,56977,114,16,2952,4677,14316,35461,72,313
12,AZ,00725,SCOTTSDALE,229325,362,531,2,86,81,193,97,4111,22,9
12,AZ,00729,TEMPE,169812,799,844,5,13,193,498,1177,646,461,42
12,AZ,00701,AVONDALE,79472,228,3569,2,26,68,132,59,2825,154,14
12,AZ,00703,BUCKEYE,58126,29,1141,1,4,7,17,195,878,68,6
12,AZ,00705,CHANDLER,252369,466,5643,1,6,111,294,954,4461,228,97
12,AZ,00707,EL MIRAGE,3337,56,115,0,4,13,39,244,71,7,8
12,AZ,00711,GILBERT,23543,212,3518,0,29,41,142,587,283,128,23
12,AZ,00713,GLENDALE,23678,921,12578,2,112,35,439,291,9382,115,36
12,AZ,00715,GOODYEAR,74826,111,1573,2,2,18,71,346,1142,85,12
12,AZ,00719,PARADISE VALLEY,13537,6,183,1,2,1,2,53,12,1,0
12,AZ,00721,PEORIA,164715,244,3299,2,36,6,146,67,251,182,3
12,AZ,00727,SURPRISE,12549,137,299,4,9,31,93,35,162,129,14
12,AZ,00731,TOLLESON,687,39,73,2,2,13,22,29,435,59,2
12,AZ,00733,WICKENBURG,6657,16,143,0,2,2,12,33,1,1,0
12,AZ,00797,AZ STATE UNIV MAIN,0,27,111,0,9,9,9,14,991,15,2
12,AZ,01113,APACHE JUNCTION,314,1,1,0,0,0,1,3,6,1,0
12,AZ,00700,MARICOPA,48648,1114,522,17,8,81,936,1195,3351,476,5
12,AZ,00801,KINGMAN,28526,73,1471,1,6,9,57,248,1151,72,15
12,AZ,00804,LAKE HAVASU CITY,52892,88,119,1,14,5,68,222,83,57,2
12,AZ,00805,BULLHEAD CITY,39337,81,163,2,1,12,66,391,198,114,5
12,AZ,00800,MOHAVE,79686,163,2155,3,46,23,91,89,1186,16,23
12,AZ,00901,HOLBROOK,4982,39,243,0,0,0,39,62,167,14,1
12,AZ,00903,SHOW LOW,1741,82,458,0,6,2,74,39,411,8,3
12,AZ,00905,SNOWFLAKE-TAYLOR,9683,47,144,0,0,1,46,49,82,13,2
12,AZ,00909,WINSLOW,9422,71,394,0,4,2,65,66,321,7,3
12,AZ,00913,PINETOP-LAKESIDE,4296,3,13,0,2,2,26,25,12,3,0
12,AZ,00900,NAVAJO,6894,69,499,0,4,1,64,255,27,37,1
12,AZ,01003,TUCSON,527328,3443,3165,35,399,988,221,4247,25535,1823,138
12,AZ,01001,SOUTH TUCSON,577,139,125,4,7,4,88,11,97,17,3
12,AZ,01004,SAHUARITA,2727,9,393,0,2,3,4,51,326,16,2
12,AZ,01007,ORO VALLEY,41764,15,65,0,1,3,11,72,559,19,1
12,AZ,01009,MARANA,39245,2,17,0,0,6,14,77,955,38,7
12,AZ,01010,TUCSON AIRPORT AUTH,0,0,88,0,0,0,0,2,57,29,0
12,AZ,01097,UNIVERSITY OF ARIZO,0,26,687,0,13,1,12,41,639,7,1
12,AZ,01098,PIMA COMMUNITY COLL,0,0,125,0,0,0,0,8,114,3,0
12,AZ,01000,PIMA,366269,89,9199,12,69,161,567,1898,6697,64,64
12,AZ,01101,CASA GRANDE,527,24,1795,1,21,53,165,361,1366,68,27
12,AZ,01103,COOLIDGE,11841,49,51,0,5,11,33,81,4,2,7
12,AZ,01105,ELOY,171,85,498,2,4,8,71,127,343,28,7
12,AZ,01107,FLORENCE,2568,32,15,1,0,0,31,22,118,1,0
12,AZ,01109,KEARNY,238,4,11,0,0,0,4,7,4,0,0
12,AZ,01111,MAMMOTH,149,2,8,0,0,0,2,2,6,0,0
12,AZ,01113,APACHE JUNCTION,3696,91,1221,2,9,17,63,48,743,7,14
12,AZ,01117,MARICOPA,45742,8,658,1,1,8,7,121,55,32,0
12,AZ,01197,CENTRAL ARIZONA COL,0,0,2,0,0,0,0,1,19,0,0
12,AZ,01100,PINAL,199868,299,2572,7,51,18,223,646,178,218,13
12,AZ,01201,NOGALES,2382,48,539,0,0,5,43,122,374,43,0
12,AZ,01203,PATAGONIA,892,6,1,0,0,3,3,1,8,1,0
12,AZ,01200,SANTA CRUZ,25711,8,234,0,1,2,5,95,18,31,0
12,AZ,01307,PRESCOTT,4992,141,1229,0,6,14,121,179,14,46,5
12,AZ,00721,PEORIA,7,0,0,0,0,0,0,0,0,0,0
12,AZ,01301,CLARKDALE,413,6,42,0,0,0,6,12,29,1,2
12,AZ,01303,COTTONWOOD,1149,4,494,1,2,1,36,43,433,18,4
12,AZ,01305,JEROME,449,3,25,0,0,2,1,6,18,1,0
12,AZ,01308,YAVAPAI COLLEGE,0,0,12,0,0,0,0,3,9,0,0
12,AZ,01311,PRESCOTT VALLEY,435,88,928,1,7,13,67,17,86,15,3
12,AZ,01312,CHINO VALLEY,1979,76,294,0,3,3,7,57,217,2,3
12,AZ,01313,CAMP VERDE,1155,36,273,0,2,1,33,76,172,25,5
12,AZ,01314,SEDONA,7315,12,135,0,0,0,12,18,113,4,2
12,AZ,01405,YUMA,9275,526,3382,3,39,71,413,867,2197,318,38
12,AZ,01403,SOMERTON,15145,25,215,0,0,1,24,63,121,31,0
12,AZ,01408,SAN LUIS,3259,5,457,0,2,4,44,114,292,51,0
12,AZ,01409,WELLTON,2914,1,35,0,0,0,1,15,19,1,0
12,AZ,01400,YUMA,61658,153,1162,5,14,12,122,524,557,81,16
12,AZ,01503,QUARTZSITE,3635,9,12,0,0,2,7,45,69,6,1
12,AZ,01500,LA PAZ,13728,26,424,1,2,2,21,149,24,35,1
12,AR,00101,DE WITT,3247,25,159,1,2,0,22,37,117,5,0
12,AR,00102,STUTTGART,9219,54,386,0,4,15,35,14,261,21,1
11,AR,00105,ST. CHARLES,221,0,4,0,0,0,0,1,3,0,0
12,AR,00100,ARKANSAS,614,7,139,1,0,1,5,23,95,21,0
12,AR,00201,CROSSETT,5339,29,375,0,3,5,21,197,178,0,3
12,AR,00202,HAMBURG,2794,9,3,0,0,1,8,14,16,0,0
12,AR,00200,ASHLEY,12993,31,275,1,4,1,25,17,16,8,2
12,AR,00301,MOUNTAIN HOME,1224,13,484,0,11,1,1,31,445,8,2
12,AR,00302,COTTER,949,4,1,0,0,0,4,2,8,0,1
12,AR,00303,GASSVILLE,2143,1,51,0,1,0,0,8,43,0,0
12,AR,00304,LAKEVIEW,727,0,5,0,0,0,0,2,3,0,0
11,AR,00305,NORFOLK,52,0,2,0,0,0,0,0,2,0,0
12,AR,00300,BAXTER,2428,39,661,0,14,2,23,176,448,37,4
12,AR,00401,BENTONVILLE,41328,62,689,1,14,5,42,93,575,21,0
12,AR,00402,ROGERS,6115,212,1786,0,33,17,162,219,151,66,9
12,AR,00403,SILOAM SPRINGS,1647,46,57,1,1,0,35,167,331,9,1
12,AR,00404,PEA RIDGE,579,17,136,0,7,0,1,26,16,4,1
12,AR,00405,GENTRY,3397,12,44,0,4,0,8,11,32,1,0
12,AR,00406,LOWELL,896,15,126,0,4,1,1,28,94,4,0
12,AR,00407,GRAVETTE,3236,13,53,0,1,0,12,11,37,5,0
12,AR,00408,DECATUR,1771,5,6,0,3,0,2,11,48,1,0
12,AR,00409,CAVE SPRINGS,2265,3,27,0,0,0,3,8,19,0,0
12,AR,00413,CENTERTON,1815,28,96,0,11,1,16,16,79,1,0
12,AR,00416,LITTLE FLOCK,274,4,25,0,1,0,3,8,16,1,0
12,AR,00420,HIGHFILL,63,0,1,0,0,0,0,0,1,0,0
12,AR,00421,BELLA VISTA,27913,44,169,0,12,0,32,31,136,2,1
12,AR,00400,BENTON,49443,88,463,1,25,2,6,23,219,14,0
12,AR,00501,HARRISON,13296,15,662,3,29,5,68,123,512,27,6
12,AR,00500,BOONE,2419,5,361,1,21,0,28,114,22,27,7
12,AR,00601,WARREN,5855,23,96,2,5,1,15,59,36,1,1
11,AR,00600,BRADLEY,5325,1,38,0,0,0,1,23,14,1,0
12,AR,00701,HAMPTON,1285,7,15,0,0,1,6,8,6,1,0
12,AR,00700,CALHOUN,3929,2,33,0,0,0,2,11,18,4,1
12,AR,00801,BERRYVILLE,5488,24,243,1,1,1,12,53,182,8,2
12,AR,00802,EUREKA SPRINGS,299,8,92,0,0,2,6,2,69,3,0
12,AR,00803,GREEN FOREST,2788,12,84,0,5,0,7,16,63,5,0
12,AR,00800,CARROLL,17468,43,178,0,7,1,35,34,126,18,6
12,AR,00901,DERMOTT,2762,16,4,0,3,0,13,23,13,4,0
12,AR,00902,EUDORA,2147,7,77,1,0,0,6,29,43,5,1
12,AR,00903,LAKE VILLAGE,2464,17,145,0,0,5,12,37,17,1,2
12,AR,00900,CHICOT,3839,4,142,0,1,0,3,62,8,0,0
12,AR,01001,ARKADELPHIA,1721,41,313,0,1,0,31,68,236,9,1
12,AR,01002,GURDON,2168,3,28,0,1,0,2,12,15,1,0
12,AR,01003,CADDO VALLEY,61,3,26,0,1,0,2,6,2,0,0
12,AR,01004,HENDERSON STATE UNI,0,2,5,0,2,0,0,9,4,1,0
12,AR,01000,CLARK,9171,1,96,0,2,1,7,19,67,1,0
12,AR,01101,CORNING,3196,13,55,0,2,0,11,8,42,5,0
12,AR,01102,PIGGOTT,3691,8,1,0,2,0,6,35,63,2,0
01,AR,01100,CLAY,8341,0,3,0,0,0,0,1,2,0,0
12,AR,01201,HEBER SPRINGS,7148,25,328,0,3,0,22,71,251,6,0
12,AR,01202,QUITMAN,722,2,36,0,2,0,0,1,31,4,0
12,AR,01203,GREERS FERRY,875,2,18,0,1,0,1,5,11,2,0
12,AR,07101,FAIRFIELD BAY,182,1,4,0,0,0,1,2,2,0,0
12,AR,01200,CLEBURNE,16659,4,454,0,1,2,28,149,246,59,7
12,AR,01301,RISON,1322,1,26,0,1,0,0,14,11,1,0
12,AR,01300,CLEVELAND,7239,2,76,0,1,0,1,39,34,3,0
12,AR,01401,MAGNOLIA,11519,41,33,0,8,4,29,145,173,12,5
10,AR,01405,SOUTHERN ARKANSAS U,0,0,33,0,0,0,0,8,25,0,0
12,AR,01400,COLUMBIA,12483,29,16,0,1,0,28,38,52,16,2
12,AR,01501,MORRILTON,688,15,336,0,3,2,1,43,284,9,1
12,AR,01503,PLUMERVILLE,815,4,12,0,0,0,4,1,1,1,0
12,AR,01504,MENIFEE,33,0,1,0,0,0,0,1,0,0,0
12,AR,01500,CONWAY,13297,29,294,0,6,2,21,49,217,28,5
12,AR,01601,JONESBORO,72569,391,3187,18,56,62,255,681,2422,84,8
12,AR,01602,CARAWAY,1265,0,2,0,0,0,0,1,1,0,0
12,AR,01603,LAKE CITY,2241,0,22,0,0,0,0,7,15,0,0
12,AR,01604,BAY,1811,0,23,0,0,0,0,8,14,1,0
12,AR,01605,AR STATE UNIV: JONE,0,7,94,0,2,0,5,7,85,2,0
12,AR,01606,MONETTE,1498,2,33,0,1,0,1,14,17,2,0
12,AR,01607,BONO,2157,4,28,0,1,0,3,1,18,0,0
12,AR,01615,BROOKLAND,272,7,33,0,3,1,3,12,21,0,0
12,AR,01600,CRAIGHEAD,18356,29,244,0,7,1,21,89,147,8,3
12,AR,01701,VAN BUREN,23117,67,827,0,16,7,44,237,565,25,1
12,AR,01702,ALMA,5535,25,29,0,5,2,18,6,223,7,1
12,AR,01703,MULBERRY,1623,29,72,0,4,0,25,28,42,2,1
12,AR,01705,DYER,854,5,1,0,1,0,4,2,8,0,0
12,AR,01700,CRAWFORD,3366,52,37,0,6,0,46,91,244,35,2
12,AR,01801,WEST MEMPHIS,2537,364,1477,4,48,47,265,4,992,85,9
12,AR,01802,EARLE,2317,8,73,0,1,0,7,31,38,4,1
12,AR,01804,MARION,1239,58,537,0,3,9,46,117,42,18,1
12,AR,01800,CRITTENDEN,945,1,352,2,8,5,85,11,222,29,2
12,AR,01901,WYNNE,8279,1,536,1,11,9,79,155,375,6,2
11,AR,01902,PARKIN,173,6,11,0,2,1,3,5,5,1,0
12,AR,01900,CROSS,816,29,161,0,5,1,23,29,114,18,0
12,AR,02001,FORDYCE,4184,4,179,0,2,4,34,64,11,5,0
12,AR,02000,DALLAS,378,5,3,0,0,0,5,12,14,4,0
12,AR,02101,MCGEHEE,419,43,153,1,1,0,41,48,14,1,3
01,AR,02102,ARKANSAS CITY,345,0,0,0,0,0,0,0,0,0,0
12,AR,02103,DUMAS,45,15,11,0,2,5,8,46,48,7,0
12,AR,02201,MONTICELLO,9876,29,388,0,6,4,19,119,257,12,2
11,AR,02203,UNIV OF AR: MONTICE,0,1,25,0,0,0,1,3,22,0,0
12,AR,02200,DREW,8919,43,138,0,11,0,32,48,79,11,4
12,AR,02301,CONWAY,64895,254,311,1,27,61,165,52,2349,16,3
12,AR,01202,QUITMAN,31,0,1,0,0,0,0,0,1,0,0
12,AR,02302,GREENBRIER,529,1,6,0,0,0,1,0,6,0,0
12,AR,02303,MAYFLOWER,2335,5,84,0,1,0,4,22,52,1,0
12,AR,02304,VILONIA,4326,17,55,0,1,1,15,21,32,2,0
12,AR,02305,GUY,712,0,9,0,0,0,0,2,4,3,0
12,AR,02306,UNIV OF CENTRAL ARK,0,6,11,0,1,1,4,1,9,1,0
12,AR,07103,DAMASCUS,138,0,5,0,0,0,0,1,4,0,0
12,AR,02300,FAULKNER,43224,116,1246,2,25,4,85,312,762,172,5
12,AR,02401,OZARK,3662,15,16,0,7,0,8,23,76,7,1
12,AR,02402,CHARLESTON,2535,5,23,0,1,0,4,1,12,1,0
12,AR,02403,ALTUS,742,6,1,0,0,0,6,1,8,1,0
12,AR,02400,FRANKLIN,1154,39,186,1,12,1,25,66,111,9,2
12,AR,02501,SALEM,1652,9,3,1,0,0,8,5,24,1,1
12,AR,02502,MAMMOTH SPRING,98,2,4,0,0,0,2,0,4,0,0
12,AR,06802,HARDY,43,0,2,0,0,0,0,1,1,0,0
12,AR,06803,ASH FLAT,12,0,2,0,0,0,0,0,2,0,0
12,AR,06804,CHEROKEE VILLAGE,816,2,12,0,1,0,1,4,7,1,0
12,AR,02500,FULTON,8721,11,91,1,1,1,8,0,8,11,3
12,AR,02600,GARLAND,61536,388,24,0,46,18,324,898,993,149,0
12,AR,02701,SHERIDAN,4861,11,179,0,1,1,9,39,13,1,1
12,AR,02700,GRANT,13174,19,183,0,5,0,14,46,119,18,0
12,AR,02801,PARAGOULD,2731,118,1994,0,28,1,8,417,1451,126,14
12,AR,02802,MARMADUKE,1175,6,37,0,0,0,6,12,23,2,2
12,AR,02800,GREENE,1488,18,171,1,1,0,16,57,99,15,0
12,AR,02901,HOPE,11,7,526,1,12,8,49,97,411,18,3
12,AR,02900,HEMPSTEAD,12328,57,25,0,15,0,42,35,199,16,6
12,AR,03101,NASHVILLE,4562,9,186,1,3,1,4,26,158,2,1
06,AR,03102,DIERKS,114,0,6,0,0,0,0,3,2,1,0
12,AR,03104,MINERAL SPRINGS,1182,1,23,0,0,0,1,8,15,0,0
12,AR,03100,HOWARD,666,4,79,0,0,0,4,45,34,0,0
12,AR,06801,CAVE CITY,165,1,4,0,1,0,0,1,3,0,0
12,AR,03200,INDEPENDENCE,36844,183,136,2,46,1,125,386,832,88,16
12,AR,03300,IZARD,13279,25,332,0,6,0,19,77,244,11,3
12,AR,03401,NEWPORT,7729,88,565,0,13,15,6,122,428,15,3
12,AR,03402,TUCKERMAN,181,0,7,0,0,0,0,2,5,0,0
12,AR,03403,DIAZ,1281,2,7,0,0,0,2,0,6,1,0
12,AR,03406,SWIFTON,776,3,8,0,1,0,2,0,7,1,0
12,AR,03400,JACKSON,594,39,198,1,1,0,37,46,133,19,6
12,AR,03501,PINE BLUFF,4542,576,2656,13,39,141,383,991,1487,178,49
12,AR,03502,WHITE HALL,5254,4,7,0,2,0,2,19,47,4,1
12,AR,03503,REDFIELD,1495,3,19,0,1,0,2,4,15,0,0
12,AR,03504,UNIV OF AR: PINE BL,0,1,76,0,1,0,0,13,63,0,0
12,AR,03500,JEFFERSON,19974,52,464,4,12,0,36,26,217,41,4
12,AR,03601,CLARKSVILLE,9359,15,363,0,9,0,6,38,311,14,1
12,AR,03603,LAMAR,1666,2,52,0,1,0,1,11,38,3,0
12,AR,03600,JOHNSON,14874,4,173,1,11,1,27,1,66,7,3
12,AR,03702,STAMPS,159,7,38,0,4,2,1,11,27,0,0
12,AR,03703,LEWISVILLE,1212,2,21,0,1,0,1,8,13,0,0
12,AR,03700,LAFAYETTE,4351,7,58,0,0,0,7,15,42,1,0
12,AR,03801,WALNUT RIDGE,4735,16,93,0,6,0,1,15,74,4,1
12,AR,03802,HOXIE,274,9,15,0,3,0,6,7,8,0,0
12,AR,03804,RAVENDEN,451,0,4,0,0,0,0,1,3,0,0
11,AR,03805,BLACK ROCK,637,0,5,0,0,0,0,2,2,1,0
12,AR,03800,LAWRENCE,8347,11,59,0,1,1,9,2,36,3,0
12,AR,03901,MARIANNA,3921,21,151,0,5,3,13,57,86,8,0
12,AR,03900,LEE,5995,2,1,0,0,1,1,3,7,0,0
12,AR,04002,STAR CITY,2243,16,35,0,4,1,11,17,16,2,0
12,AR,04000,LINCOLN,11765,2,87,0,0,0,2,33,48,6,1
12,AR,04101,ASHDOWN,4552,7,24,0,1,0,6,37,191,12,0
12,AR,04100,LITTLE RIVER,868,11,8,0,1,0,1,26,44,1,1
12,AR,04201,BOONEVILLE,3961,11,167,0,5,0,6,25,135,7,0
12,AR,04202,PARIS,3488,23,166,0,7,1,15,64,97,5,0
12,AR,04301,ENGLAND,2783,3,89,0,3,3,24,23,63,3,0
12,AR,04302,CABOT,25819,52,749,0,17,2,33,136,57,43,1
12,AR,04303,CARLISLE,221,3,56,0,1,0,2,23,32,1,0
12,AR,04304,LONOKE,4223,28,187,0,6,2,2,27,158,2,0
12,AR,04305,AUSTIN,2992,7,42,0,0,1,6,14,26,2,0
12,AR,04306,WARD,4545,22,145,0,6,0,16,33,14,8,1
12,AR,04300,LONOKE,28644,8,435,0,11,2,67,76,277,82,4
12,AR,04400,MADISON,1569,37,148,0,8,0,29,55,86,7,0
12,AR,04502,BULL SHOALS,1962,3,29,0,1,0,2,9,19,1,0
12,AR,04503,FLIPPIN,1332,1,65,0,4,0,6,7,58,0,0
12,AR,04500,MARION,1368,42,242,0,5,1,36,74,164,4,3
12,AR,04601,TEXARKANA,327,225,1816,2,8,43,172,412,131,94,1
12,AR,04600,MILLER,1332,35,282,0,3,1,31,137,117,28,1
12,AR,04701,BLYTHEVILLE,159,26,126,2,13,67,178,521,7,39,0
12,AR,04702,OSCEOLA,7332,116,378,0,1,13,93,134,232,12,4
12,AR,04703,LEACHVILLE,1897,5,29,0,1,0,4,9,19,1,0
12,AR,04705,LUXORA,1118,0,6,0,0,0,0,2,4,0,0
12,AR,04707,GOSNELL,3363,21,84,0,5,2,14,48,33,3,0
01,AR,04708,KEISER,72,0,1,0,0,0,0,0,1,0,0
12,AR,04710,ETOWAH,328,0,1,0,0,0,0,5,5,0,0
12,AR,04700,MISSISSIPPI,14563,28,373,0,3,2,23,83,265,25,1
12,AR,04801,BRINKLEY,2964,13,8,0,3,2,8,23,53,4,1
12,AR,04802,CLARENDON,1539,5,2,0,0,0,5,9,1,1,0
12,AR,04800,MONROE,366,2,17,1,0,1,0,1,16,0,0
12,AR,05502,GLENWOOD,41,0,2,0,0,0,0,1,1,0,0
12,AR,04900,MONTGOMERY,9112,2,11,1,8,0,11,46,59,5,0
12,AR,05001,PRESCOTT,329,12,135,0,3,0,9,81,53,1,0
12,AR,05000,NEVADA,554,5,33,0,2,0,3,18,14,1,0
12,AR,05101,JASPER,45,1,9,0,0,0,1,1,8,0,0
12,AR,05100,NEWTON,7542,21,67,0,7,0,14,36,29,2,0
12,AR,05201,CAMDEN,11552,72,57,4,9,7,52,137,356,14,2
12,AR,05202,BEARDEN,91,2,11,0,0,0,2,5,6,0,0
12,AR,05206,SOUTHERN AR UNIV TE,0,0,7,0,0,0,0,1,6,0,0
12,AR,05301,PERRYVILLE,1453,0,31,0,0,0,0,1,28,2,0
12,AR,05300,PERRY,8858,53,218,0,6,0,47,85,124,9,0
12,AR,05401,HELENA-WEST HELENA,11411,157,71,7,21,27,12,265,42,25,8
12,AR,05403,MARVELL,183,2,55,0,0,1,1,14,41,0,0
12,AR,05501,MURFREESBORO,1629,4,12,0,0,0,4,1,11,0,0
12,AR,05502,GLENWOOD,2164,1,84,0,0,0,1,26,54,4,0
12,AR,05500,PIKE,7348,15,7,1,7,0,7,19,47,4,2
12,AR,05602,TRUMANN,7122,45,555,0,1,3,32,16,44,9,2
12,AR,05603,HARRISBURG,238,13,97,0,1,0,12,27,67,3,2
12,AR,05604,LEPANTO,1844,6,78,0,0,1,5,28,5,0,1
12,AR,05605,TYRONZA,754,3,3,0,0,0,3,0,3,0,0
12,AR,05607,WEINER,695,1,8,0,0,0,1,3,5,0,0
12,AR,05600,POINSETT,8793,3,8,0,2,0,1,5,3,0,2
12,AR,05701,MENA,5717,16,278,0,5,2,9,51,225,2,2
12,AR,05700,POLK,1461,41,198,0,9,0,32,59,121,18,2
12,AR,05801,RUSSELLVILLE,2862,92,1317,0,16,21,55,247,955,115,2
12,AR,05802,ATKINS,349,2,95,0,2,0,0,2,67,8,0
12,AR,05804,AR TECH UNIVERSITY,0,1,88,0,1,0,0,8,8,0,0
12,AR,05807,DOVER,1389,4,39,1,0,0,3,9,3,0,0
12,AR,05810,POTTSVILLE,374,13,37,0,2,1,1,1,24,3,0
12,AR,05800,POPE,26466,6,414,1,15,0,44,138,247,29,2
